Iteration,File Group,Num Channels,Channel,Files Sent,Total Size (MB),Time Taken (s),Bandwidth (MB/s)
2,medium,13,Channel 3,1,13.0,0.8251776695251465,15.754182983988077
2,medium,13,Channel 4,1,31.0,1.7065484523773193,18.16532074247012
2,medium,13,Channel 5,1,40.0,1.8881876468658447,21.184335183208617
2,medium,13,Channel 6,0,0.0,0,0.0
2,medium,13,Channel 7,0,0.0,0,0.0
2,medium,13,Channel 8,0,0.0,0,0.0
2,medium,13,Channel 9,0,0.0,0,0.0
2,medium,13,Channel 10,0,0.0,0,0.0
2,medium,13,Channel 11,0,0.0,0,0.0
2,medium,13,Channel 12,0,0.0,0,0.0
2,medium,13,Channel 13,0,0.0,0,0.0
2,medium,14,Channel 1,1,33.0,1.9764375686645508,16.696707512141455
2,medium,14,Channel 2,1,36.0,2.055717945098877,17.512130049664208
2,medium,14,Channel 3,1,13.0,0.9312238693237305,13.96012326170377
2,medium,14,Channel 4,1,31.0,1.9743006229400635,15.701762760848355
2,medium,14,Channel 5,1,40.0,2.0111851692199707,19.88877036892323
2,medium,14,Channel 6,0,0.0,0,0.0
2,medium,14,Channel 7,0,0.0,0,0.0
2,medium,14,Channel 8,0,0.0,0,0.0
2,medium,14,Channel 9,0,0.0,0,0.0
2,medium,14,Channel 10,0,0.0,0,0.0
2,medium,14,Channel 11,0,0.0,0,0.0
2,medium,14,Channel 12,0,0.0,0,0.0
2,medium,14,Channel 13,0,0.0,0,0.0
2,medium,14,Channel 14,0,0.0,0,0.0
2,medium,15,Channel 1,1,33.0,1.7256672382354736,19.12303790025191
2,medium,15,Channel 2,1,36.0,1.8533709049224854,19.424066658425097
2,medium,15,Channel 3,1,13.0,0.9368481636047363,13.876314759458506
2,medium,15,Channel 4,1,31.0,1.7180352210998535,18.04386756410872
2,medium,15,Channel 5,1,40.0,1.9587864875793457,20.420806582871478
2,medium,15,Channel 6,0,0.0,0,0.0
2,medium,15,Channel 7,0,0.0,0,0.0
2,medium,15,Channel 8,0,0.0,0,0.0
2,medium,15,Channel 9,0,0.0,0,0.0
2,medium,15,Channel 10,0,0.0,0,0.0
2,medium,15,Channel 11,0,0.0,0,0.0
2,medium,15,Channel 12,0,0.0,0,0.0
2,medium,15,Channel 13,0,0.0,0,0.0
2,medium,15,Channel 14,0,0.0,0,0.0
2,medium,15,Channel 15,0,0.0,0,0.0
2,medium,16,Channel 1,1,33.0,2.2388570308685303,14.739663830699433
2,medium,16,Channel 2,1,36.0,2.3611772060394287,15.24663202233151
2,medium,16,Channel 3,1,13.0,0.9699418544769287,13.402865274857794
2,medium,16,Channel 4,1,31.0,2.152038335800171,14.404947850742436
2,medium,16,Channel 5,1,40.0,2.4186692237854004,16.53802000151016
2,medium,16,Channel 6,0,0.0,0,0.0
2,medium,16,Channel 7,0,0.0,0,0.0
2,medium,16,Channel 8,0,0.0,0,0.0
2,medium,16,Channel 9,0,0.0,0,0.0
2,medium,16,Channel 10,0,0.0,0,0.0
2,medium,16,Channel 11,0,0.0,0,0.0
2,medium,16,Channel 12,0,0.0,0,0.0
2,medium,16,Channel 13,0,0.0,0,0.0
2,medium,16,Channel 14,0,0.0,0,0.0
2,medium,16,Channel 15,0,0.0,0,0.0
2,medium,16,Channel 16,0,0.0,0,0.0
2,medium,17,Channel 1,1,33.0,1.9604606628417969,16.832778451246586
2,medium,17,Channel 2,1,36.0,2.026038646697998,17.768664017674176
2,medium,17,Channel 3,1,13.0,1.1420564651489258,11.38297483242633
2,medium,17,Channel 4,1,31.0,1.856308937072754,16.699806471267895
2,medium,17,Channel 5,1,40.0,2.017761468887329,19.823948775301737
2,medium,17,Channel 6,0,0.0,0,0.0
2,medium,17,Channel 7,0,0.0,0,0.0
2,medium,17,Channel 8,0,0.0,0,0.0
2,medium,17,Channel 9,0,0.0,0,0.0
2,medium,17,Channel 10,0,0.0,0,0.0
2,medium,17,Channel 11,0,0.0,0,0.0
2,medium,17,Channel 12,0,0.0,0,0.0
2,medium,17,Channel 13,0,0.0,0,0.0
2,medium,17,Channel 14,0,0.0,0,0.0
2,medium,17,Channel 15,0,0.0,0,0.0
2,medium,17,Channel 16,0,0.0,0,0.0
2,medium,17,Channel 17,0,0.0,0,0.0
2,medium,18,Channel 1,1,33.0,2.0046050548553467,16.46209557342521
2,medium,18,Channel 2,1,36.0,2.114253282546997,17.02728821432007
2,medium,18,Channel 3,1,13.0,0.9727046489715576,13.364796820643269
2,medium,18,Channel 4,1,31.0,1.9986498355865479,15.510470842883974
2,medium,18,Channel 5,1,40.0,2.1145551204681396,18.916508542536565
2,medium,18,Channel 6,0,0.0,0,0.0
2,medium,18,Channel 7,0,0.0,0,0.0
2,medium,18,Channel 8,0,0.0,0,0.0
2,medium,18,Channel 9,0,0.0,0,0.0
2,medium,18,Channel 10,0,0.0,0,0.0
2,medium,18,Channel 11,0,0.0,0,0.0
2,medium,18,Channel 12,0,0.0,0,0.0
2,medium,18,Channel 13,0,0.0,0,0.0
2,medium,18,Channel 14,0,0.0,0,0.0
2,medium,18,Channel 15,0,0.0,0,0.0
2,medium,18,Channel 16,0,0.0,0,0.0
2,medium,18,Channel 17,0,0.0,0,0.0
2,medium,18,Channel 18,0,0.0,0,0.0
2,medium,19,Channel 1,1,33.0,2.2631113529205322,14.581695221233232
2,medium,19,Channel 2,1,36.0,2.4215269088745117,14.866652882553447
2,medium,19,Channel 3,1,13.0,1.1267237663269043,11.537876796883166
2,medium,19,Channel 4,1,31.0,2.2843658924102783,13.57050554072636
2,medium,19,Channel 5,1,40.0,2.32656192779541,17.19275103839723
2,medium,19,Channel 6,0,0.0,0,0.0
2,medium,19,Channel 7,0,0.0,0,0.0
2,medium,19,Channel 8,0,0.0,0,0.0
2,medium,19,Channel 9,0,0.0,0,0.0
2,medium,19,Channel 10,0,0.0,0,0.0
2,medium,19,Channel 11,0,0.0,0,0.0
2,medium,19,Channel 12,0,0.0,0,0.0
2,medium,19,Channel 13,0,0.0,0,0.0
2,medium,19,Channel 14,0,0.0,0,0.0
2,medium,19,Channel 15,0,0.0,0,0.0
2,medium,19,Channel 16,0,0.0,0,0.0
2,medium,19,Channel 17,0,0.0,0,0.0
2,medium,19,Channel 18,0,0.0,0,0.0
2,medium,19,Channel 19,0,0.0,0,0.0
2,medium,20,Channel 1,1,33.0,1.6214914321899414,20.35163390005158
2,medium,20,Channel 2,1,36.0,1.798478603363037,20.01691870711298
2,medium,20,Channel 3,1,13.0,0.8455514907836914,15.374581136331594
2,medium,20,Channel 4,1,31.0,1.6076641082763672,19.282634874044792
2,medium,20,Channel 5,1,40.0,1.7546513080596924,22.796552121932603
2,medium,20,Channel 6,0,0.0,0,0.0
2,medium,20,Channel 7,0,0.0,0,0.0
2,medium,20,Channel 8,0,0.0,0,0.0
2,medium,20,Channel 9,0,0.0,0,0.0
2,medium,20,Channel 10,0,0.0,0,0.0
2,medium,20,Channel 11,0,0.0,0,0.0
2,medium,20,Channel 12,0,0.0,0,0.0
2,medium,20,Channel 13,0,0.0,0,0.0
2,medium,20,Channel 14,0,0.0,0,0.0
2,medium,20,Channel 15,0,0.0,0,0.0
2,medium,20,Channel 16,0,0.0,0,0.0
2,medium,20,Channel 17,0,0.0,0,0.0
2,medium,20,Channel 18,0,0.0,0,0.0
2,medium,20,Channel 19,0,0.0,0,0.0
2,medium,20,Channel 20,0,0.0,0,0.0
2,large,1,Channel 1,2,184.0,1.3909831047058105,132.28054271652388
2,large,2,Channel 1,1,89.0,1.899808406829834,46.846829227644186
2,large,2,Channel 2,1,95.0,1.8798644542694092,50.53555844637789
2,large,3,Channel 1,1,89.0,40.66834235191345,2.1884344149033783
2,large,3,Channel 2,1,95.0,40.760666370391846,2.330678285206031
2,large,3,Channel 3,0,0.0,0,0.0
2,large,4,Channel 1,1,89.0,2.5075416564941406,35.492929806172484
2,large,4,Channel 2,1,95.0,2.5987002849578857,36.556735899822925
2,large,4,Channel 3,0,0.0,0,0.0
2,large,4,Channel 4,0,0.0,0,0.0
2,large,5,Channel 1,1,89.0,2.2864322662353516,38.925272930363235
2,large,5,Channel 2,1,95.0,2.3222949504852295,40.907809742319905
2,large,5,Channel 3,0,0.0,0,0.0
2,large,5,Channel 4,0,0.0,0,0.0
2,large,5,Channel 5,0,0.0,0,0.0
2,large,6,Channel 1,1,89.0,2.5937345027923584,34.31345802902515
2,large,6,Channel 2,1,95.0,2.756456136703491,34.46454261870195
2,large,6,Channel 3,0,0.0,0,0.0
2,large,6,Channel 4,0,0.0,0,0.0
2,large,6,Channel 5,0,0.0,0,0.0
2,large,6,Channel 6,0,0.0,0,0.0
2,large,7,Channel 1,1,89.0,2.272484064102173,39.164191030383606
2,large,7,Channel 2,1,95.0,2.317598342895508,40.99070932252699
2,large,7,Channel 3,0,0.0,0,0.0
2,large,7,Channel 4,0,0.0,0,0.0
2,large,7,Channel 5,0,0.0,0,0.0
2,large,7,Channel 6,0,0.0,0,0.0
2,large,7,Channel 7,0,0.0,0,0.0
2,large,8,Channel 1,1,89.0,2.3732056617736816,37.502017390892014
2,large,8,Channel 2,1,95.0,2.4426724910736084,38.891828661911774
2,large,8,Channel 3,0,0.0,0,0.0
2,large,8,Channel 4,0,0.0,0,0.0
2,large,8,Channel 5,0,0.0,0,0.0
2,large,8,Channel 6,0,0.0,0,0.0
2,large,8,Channel 7,0,0.0,0,0.0
2,large,8,Channel 8,0,0.0,0,0.0
2,large,9,Channel 1,1,89.0,1.872370958328247,47.5333157695759
2,large,9,Channel 2,1,95.0,1.944734811782837,48.84984802267652
2,large,9,Channel 3,0,0.0,0,0.0
2,large,9,Channel 4,0,0.0,0,0.0
2,large,9,Channel 5,0,0.0,0,0.0
2,large,9,Channel 6,0,0.0,0,0.0
2,large,9,Channel 7,0,0.0,0,0.0
2,large,9,Channel 8,0,0.0,0,0.0
2,large,9,Channel 9,0,0.0,0,0.0
2,large,10,Channel 1,1,89.0,1.5690343379974365,56.72278664952035
2,large,10,Channel 2,1,95.0,1.6424751281738281,57.83953642307201
2,large,10,Channel 3,0,0.0,0,0.0
2,large,10,Channel 4,0,0.0,0,0.0
2,large,10,Channel 5,0,0.0,0,0.0
2,large,10,Channel 6,0,0.0,0,0.0
2,large,10,Channel 7,0,0.0,0,0.0
2,large,10,Channel 8,0,0.0,0,0.0
2,large,10,Channel 9,0,0.0,0,0.0
2,large,10,Channel 10,0,0.0,0,0.0
2,large,11,Channel 1,1,89.0,1.374624252319336,64.74496565140232
2,large,11,Channel 2,1,95.0,1.5062839984893799,63.06911584752508
2,large,11,Channel 3,0,0.0,0,0.0
2,large,11,Channel 4,0,0.0,0,0.0
2,large,11,Channel 5,0,0.0,0,0.0
2,large,11,Channel 6,0,0.0,0,0.0
2,large,11,Channel 7,0,0.0,0,0.0
2,large,11,Channel 8,0,0.0,0,0.0
2,large,11,Channel 9,0,0.0,0,0.0
2,large,11,Channel 10,0,0.0,0,0.0
2,large,11,Channel 11,0,0.0,0,0.0
2,large,12,Channel 1,1,89.0,42.262564182281494,2.105882634478508
2,large,12,Channel 2,1,95.0,42.26713800430298,2.2476090051407924
2,large,12,Channel 3,0,0.0,0,0.0
2,large,12,Channel 4,0,0.0,0,0.0
2,large,12,Channel 5,0,0.0,0,0.0
2,large,12,Channel 6,0,0.0,0,0.0
2,large,12,Channel 7,0,0.0,0,0.0
2,large,12,Channel 8,0,0.0,0,0.0
2,large,12,Channel 9,0,0.0,0,0.0
2,large,12,Channel 10,0,0.0,0,0.0
2,large,12,Channel 11,0,0.0,0,0.0
2,large,12,Channel 12,0,0.0,0,0.0
2,large,13,Channel 1,1,89.0,2.2991483211517334,38.70998629414931
2,large,13,Channel 2,1,95.0,2.3598616123199463,40.25659788863926
2,large,13,Channel 3,0,0.0,0,0.0
2,large,13,Channel 4,0,0.0,0,0.0
2,large,13,Channel 5,0,0.0,0,0.0
2,large,13,Channel 6,0,0.0,0,0.0
2,large,13,Channel 7,0,0.0,0,0.0
2,large,13,Channel 8,0,0.0,0,0.0
2,large,13,Channel 9,0,0.0,0,0.0
2,large,13,Channel 10,0,0.0,0,0.0
2,large,13,Channel 11,0,0.0,0,0.0
2,large,13,Channel 12,0,0.0,0,0.0
2,large,13,Channel 13,0,0.0,0,0.0
2,large,14,Channel 1,1,89.0,2.700859546661377,32.95247252305877
2,large,14,Channel 2,1,95.0,2.7204430103302,34.92078298985177
2,large,14,Channel 3,0,0.0,0,0.0
2,large,14,Channel 4,0,0.0,0,0.0
2,large,14,Channel 5,0,0.0,0,0.0
2,large,14,Channel 6,0,0.0,0,0.0
2,large,14,Channel 7,0,0.0,0,0.0
2,large,14,Channel 8,0,0.0,0,0.0
2,large,14,Channel 9,0,0.0,0,0.0
2,large,14,Channel 10,0,0.0,0,0.0
2,large,14,Channel 11,0,0.0,0,0.0
2,large,14,Channel 12,0,0.0,0,0.0
2,large,14,Channel 13,0,0.0,0,0.0
2,large,14,Channel 14,0,0.0,0,0.0
2,large,15,Channel 1,1,89.0,2.152005672454834,41.356768311152265
2,large,15,Channel 2,1,95.0,2.213057279586792,42.92704073964945
2,large,15,Channel 3,0,0.0,0,0.0
2,large,15,Channel 4,0,0.0,0,0.0
2,large,15,Channel 5,0,0.0,0,0.0
2,large,15,Channel 6,0,0.0,0,0.0
2,large,15,Channel 7,0,0.0,0,0.0
2,large,15,Channel 8,0,0.0,0,0.0
2,large,15,Channel 9,0,0.0,0,0.0
2,large,15,Channel 10,0,0.0,0,0.0
2,large,15,Channel 11,0,0.0,0,0.0
2,large,15,Channel 12,0,0.0,0,0.0
2,large,15,Channel 13,0,0.0,0,0.0
2,large,15,Channel 14,0,0.0,0,0.0
2,large,15,Channel 15,0,0.0,0,0.0
2,large,16,Channel 1,1,89.0,2.340312957763672,38.029101921926525
2,large,16,Channel 2,1,95.0,2.478908061981201,38.32332528059705
2,large,16,Channel 3,0,0.0,0,0.0
2,large,16,Channel 4,0,0.0,0,0.0
2,large,16,Channel 5,0,0.0,0,0.0
2,large,16,Channel 6,0,0.0,0,0.0
2,large,16,Channel 7,0,0.0,0,0.0
2,large,16,Channel 8,0,0.0,0,0.0
2,large,16,Channel 9,0,0.0,0,0.0
2,large,16,Channel 10,0,0.0,0,0.0
2,large,16,Channel 11,0,0.0,0,0.0
2,large,16,Channel 12,0,0.0,0,0.0
2,large,16,Channel 13,0,0.0,0,0.0
2,large,16,Channel 14,0,0.0,0,0.0
2,large,16,Channel 15,0,0.0,0,0.0
2,large,16,Channel 16,0,0.0,0,0.0
2,large,17,Channel 1,1,89.0,2.386143207550049,37.29868338094425
2,large,17,Channel 2,1,95.0,2.5721817016601562,36.93362717675987
2,large,17,Channel 3,0,0.0,0,0.0
2,large,17,Channel 4,0,0.0,0,0.0
2,large,17,Channel 5,0,0.0,0,0.0
2,large,17,Channel 6,0,0.0,0,0.0
2,large,17,Channel 7,0,0.0,0,0.0
2,large,17,Channel 8,0,0.0,0,0.0
2,large,17,Channel 9,0,0.0,0,0.0
2,large,17,Channel 10,0,0.0,0,0.0
2,large,17,Channel 11,0,0.0,0,0.0
2,large,17,Channel 12,0,0.0,0,0.0
2,large,17,Channel 13,0,0.0,0,0.0
2,large,17,Channel 14,0,0.0,0,0.0
2,large,17,Channel 15,0,0.0,0,0.0
2,large,17,Channel 16,0,0.0,0,0.0
2,large,17,Channel 17,0,0.0,0,0.0
2,large,18,Channel 1,1,89.0,1.5578389167785645,57.130425387011115
2,large,18,Channel 2,1,95.0,1.5951495170593262,59.55554572409829
2,large,18,Channel 3,0,0.0,0,0.0
2,large,18,Channel 4,0,0.0,0,0.0
2,large,18,Channel 5,0,0.0,0,0.0
2,large,18,Channel 6,0,0.0,0,0.0
2,large,18,Channel 7,0,0.0,0,0.0
2,large,18,Channel 8,0,0.0,0,0.0
2,large,18,Channel 9,0,0.0,0,0.0
2,large,18,Channel 10,0,0.0,0,0.0
2,large,18,Channel 11,0,0.0,0,0.0
2,large,18,Channel 12,0,0.0,0,0.0
2,large,18,Channel 13,0,0.0,0,0.0
2,large,18,Channel 14,0,0.0,0,0.0
2,large,18,Channel 15,0,0.0,0,0.0
2,large,18,Channel 16,0,0.0,0,0.0
2,large,18,Channel 17,0,0.0,0,0.0
2,large,18,Channel 18,0,0.0,0,0.0
2,large,19,Channel 1,1,89.0,1.672760248184204,53.20547286833859
2,large,19,Channel 2,1,95.0,1.7781805992126465,53.42539449708577
2,large,19,Channel 3,0,0.0,0,0.0
2,large,19,Channel 4,0,0.0,0,0.0
2,large,19,Channel 5,0,0.0,0,0.0
2,large,19,Channel 6,0,0.0,0,0.0
2,large,19,Channel 7,0,0.0,0,0.0
2,large,19,Channel 8,0,0.0,0,0.0
2,large,19,Channel 9,0,0.0,0,0.0
2,large,19,Channel 10,0,0.0,0,0.0
2,large,19,Channel 11,0,0.0,0,0.0
2,large,19,Channel 12,0,0.0,0,0.0
2,large,19,Channel 13,0,0.0,0,0.0
2,large,19,Channel 14,0,0.0,0,0.0
2,large,19,Channel 15,0,0.0,0,0.0
2,large,19,Channel 16,0,0.0,0,0.0
2,large,19,Channel 17,0,0.0,0,0.0
2,large,19,Channel 18,0,0.0,0,0.0
2,large,19,Channel 19,0,0.0,0,0.0
2,large,20,Channel 1,1,89.0,1.3935275077819824,63.866697645357185
2,large,20,Channel 2,1,95.0,1.347893476486206,70.48034704319025
2,large,20,Channel 3,0,0.0,0,0.0
2,large,20,Channel 4,0,0.0,0,0.0
2,large,20,Channel 5,0,0.0,0,0.0
2,large,20,Channel 6,0,0.0,0,0.0
2,large,20,Channel 7,0,0.0,0,0.0
2,large,20,Channel 8,0,0.0,0,0.0
2,large,20,Channel 9,0,0.0,0,0.0
2,large,20,Channel 10,0,0.0,0,0.0
2,large,20,Channel 11,0,0.0,0,0.0
2,large,20,Channel 12,0,0.0,0,0.0
2,large,20,Channel 13,0,0.0,0,0.0
2,large,20,Channel 14,0,0.0,0,0.0
2,large,20,Channel 15,0,0.0,0,0.0
2,large,20,Channel 16,0,0.0,0,0.0
2,large,20,Channel 17,0,0.0,0,0.0
2,large,20,Channel 18,0,0.0,0,0.0
2,large,20,Channel 19,0,0.0,0,0.0
2,large,20,Channel 20,0,0.0,0,0.0
